Function,Class
1717922927,0
2075851520,1
34931240,1
4208785630,1
1109676581,1
1955275041,0
3579898538,1
4190765872,0
4000588356,1
1397830621,0
863156786,1
3221000447,1
2367147479,1
1597235183,1
1667639074,0
2012689908,1
1509547481,1
2779403630,1
2779760063,1
1695507524,1
537928224,0
863711354,0
3540996256,1
2680151947,1
217252777,0
223350108,1
3303433926,1
1356750078,1
669910254,1
2515583141,0
234728717,1
1878288116,0
4145511187,1
927235549,1
2978512776,1
33606607,1
4243630160,0
3549689301,0
1963933495,0
3423676535,1
4228097548,0
981380862,1
3726716449,0
3772802480,1
2002073600,1
276822778,1
262147745,1
2153286736,1
2167639871,1
357184,1
825347584,0
3203845375,1
3017791961,1
3478523798,0
1356520688,1
4043077492,1
1370401710,1
3579838210,1
4008870140,1
2027780306,0
12648646,1
1668245098,0
2689337888,1
254709516,1
117912779,0
2077914072,0
1415395191,1
1610924076,1
2250279968,1
3931455488,1
845663368,1
1073692335,1
2972843863,1
12814083,1
3841031423,1
819951055,0
4097260607,0
2360014062,1
183676586,1
4041246888,0
856612703,1
1943059434,0
4228708365,1
4042956812,1
2411379626,1
473747681,1
1343185724,0
3703605248,1
1942814640,1
825307137,0
1724684848,0
1683483863,1
1338334452,0
1532315648,1
2572535541,0
4177513411,1
1873788831,1
773957289,0
656938011,0
2629586124,1
4077080736,1
241127179,1
1596936063,1
3729453120,0
4253001207,1
3430400888,0
4223346350,1
2418543234,0
1434415155,1
1014890586,0
2025259059,1
795048638,1
213973301,0
2220533064,0
3877893899,1
3101751968,1
4145100081,1
206866568,1
522326319,0
2627117226,0
505549101,0
4197887900,0
51315405,1
3478650199,1
4059152433,0
2568606161,1
3831292159,1
1176898218,0
2978103666,0
1145787813,0
1672372906,1
2852183473,1
213450671,1
1540710165,1
1429204463,1
1437659647,1
1598774094,1
1477213708,1
2886379526,1
815414422,0
2783379558,0
3733712244,1
2989126515,1
687201536,0
969339390,1
1431349676,0
869004032,1
1431699226,1
1856158532,1
3994812405,0
806449216,1
1767192837,0
572448238,0
3310706047,1
2135318336,1
2408514311,1
56011177,0
1722303675,1
3652161423,1
3371879502,1
3438936118,0
2000399115,1
2379744732,1
2564780927,0
851062808,1
3368834048,1
1341872119,1
1022442720,1
2648269452,1
4218679466,1
1870131179,1
2720792575,1
4126471167,1
108196080,1
3227074547,0
3957424117,1
4041077495,1
997668949,1
4024387351,1
351280312,1
2429915322,0
4060279549,0
844134195,1
2004376154,0
1153110011,1
2477757283,0
1509629759,0
1741939667,1
51582738,1
740322404,0
2686486728,1
4007765418,0
91359869,0
1920795914,0
3506245685,1
1599337861,1
2852163804,1
1396888512,1
2784300253,1
10875734,0
2324663007,1
1666201142,0
1508924400,1
3267555247,1
842211939,1
3014701827,0
2004312913,1
2027768814,0
2589638656,0
4116694035,0
2606096159,0
1453718768,0
3739144206,0
570368427,0
3145669459,1
4278214571,1
2412641613,1
2245012015,1
3170899200,1
952157388,1
4077871871,1
1525566031,1
4039179399,1
4205816060,0
2333820159,1
1600547942,0
571023965,1
1583348565,1
3072141061,1
2941026304,1
217854717,1
3236992346,0
3758222090,1
16698380,1
3371565056,0
863092928,1
1919070143,1
832602095,1
1152682103,0
3419092171,0
1432846151,1
863452400,1
2975703293,1
4258864529,1
356492019,0
2005349324,0
1915371315,1
794684415,1
1058854100,1
4210746831,1
3161718007,1
2282360783,1
4126162940,1
4194163537,1
740068167,1
156879257,0
1886740314,1
2505678675,0
2746159376,1
4172811272,1
1999796169,1
555846516,0
4257806390,1
4292664511,1
4264623180,1
838891295,1
2054353140,1
1418490504,1
3693292579,0
795814899,1
1895051765,1
4262121391,1
1698955297,0
2915935460,1
3306205178,1
2011920193,1
3285370583,0
4113971510,0
3753625487,1
3486295268,1
1345108923,1
3456082602,1
2694873900,1
1442819576,1
2364471546,1
89470634,0
3406513663,1
3233230919,0
4292868083,1
586072746,1
2019182698,0
4000579442,1
1818165299,0
252228592,1
1074483210,0
231931869,1
4093103240,1
1191933731,1
3542909820,1
1886848256,0
1298941164,1
2012146184,1
2684413263,1
963185242,0
810897919,1
1035714367,1
1873759880,1
15930786,0
741084984,1
202116740,1
2152726682,1
1633767580,1
4088288605,1
3655188224,1
1191556869,1
173035557,1
211092378,0
3706750479,1
3014603599,1
540019242,1
966016148,1
56186457,0
3325468752,0
2049072895,1
1175412565,1
1317985565,1
906342319,0
3856995813,0
2417295359,1
757237639,0
1072895394,0
810991782,0
4293577948,1
2877927048,1
648948900,1
3866346675,1
718188046,1
604807202,1
223726943,1
2146451296,1
320746444,1
3655996906,0
1428492705,0
60427413,0
1714577954,1
3401837763,1
55993958,0
758120445,0
1416984319,1
1714561536,1
184212475,1
4193631677,1
3492478960,1
1728026874,0
2374876813,0
1812745216,1
1708090982,0
2012469496,0
83909017,1
1931244304,1
3966526668,1
3746410317,1
1607114592,1
3458714658,1
1016725338,0
2400169989,1
245759839,1
16515859,1
858985378,1
3409654843,0
4258026751,1
2289617971,0
335917380,1
912655718,0
2858044347,0
286864337,1
4036403398,0
3837798412,1
3723386446,1
4126161167,0
1506014976,1
268795936,1
1670991957,0
12906026,1
118487806,1
1581284940,1
2545891480,1
2610675390,1
405283368,0
4176933110,1
4133287587,0
3429436585,0
3099044262,0
1886405519,0
724215968,1
3521018740,0
3052208064,1
175243507,1
572579085,0
2147172138,0
611778559,1
2061823212,1
1094827634,0
422567295,0
3723416081,0
4233556133,0
3478545916,0
4077384497,1
4034855475,1
1815301649,0
262723583,1
1595733300,0
3255873600,0
3246776544,1
2368681919,0
3623500731,1
3422869495,1
16768602,1
1600953519,0
922694719,1
538115294,1
802136800,0
631633399,1
3149381309,0
4087719664,0
2930050394,1
3504166775,1
3153803609,0
144734554,1
3588086876,1
3435335966,0
1719614079,1
1515897827,1
2846271756,0
5911446,0
3431976840,0
2861083553,1
3394948618,1
2867575466,1
4281545227,1
515689805,1
1371205615,1
3750746883,0
1070577029,1
4266262085,1
2063347663,1
4284103704,0
68817247,1
1069549050,1
3439311161,1
3086422417,1
868823242,0
1935867116,1
707843388,1
2212490335,1
797298896,0
3082270792,0
2323651583,1
4200217242,0
1677373238,0
2675162899,1
2687543314,1
252668618,1
2929828270,0
3979599359,1
705536672,1
136461311,1
4207490614,0
2003826543,1
1468002423,1
2413584208,1
922374319,0
2730147518,1
1603241357,1
4042578783,1
1007484024,1
145420236,1
521346827,1
1920130901,1
2143224715,0
4204826528,1
3929726783,1
3989769987,1
50577474,0
2952413455,1
1952872287,1
1004341930,1
568419749,0
1320928819,0
3368588710,1
2391675924,1
1921187759,1
3957055985,1
3587223301,1
2426407554,0
2024114346,0
3570792383,1
2859239560,1
2576792500,0
3157063125,1
211114389,0
1744242517,1
168810272,1
364322615,1
4122009084,1
297506303,1
15710927,1
712995831,1
99308987,0
2071712046,0
4294261814,0
4114156277,0
3427332912,1
2258207129,1
4064870351,1
4083852906,0
448405434,1
3970608138,1
2862372176,0
91452799,1
1438380983,1
2278717405,0
1039661,0
2117227776,1
2188542589,0
4225763340,1
2812325797,1
297013708,1
3660810943,1
2629311728,1
2690583097,0
3705566065,1
3582828463,1
4042851593,1
89253349,1
3233529868,1
1070653405,1
148388024,1
3962825975,1
553516027,1
4288896802,1
4048679328,0
2566962492,0
1212734045,1
587123781,1
12824428,0
2089583500,0
2109485240,0
14470350,1
1649498709,1
347844352,0
2126378737,1
2594807706,1
4294683611,1
872266551,1
1582670251,1
484650799,0
3132301475,1
2836204045,1
2228584447,1
12803996,0
2349769740,1
4091704115,1
210253960,1
1107977898,0
1145366004,1
2779103412,1
785136601,1
3305717747,0
82444488,1
1348715504,0
173364648,1
406788863,1
1195413389,1
819986335,1
1072940081,1
301068015,0
4177525808,1
2112626858,1
2671507897,1
2005458386,0
796995472,1
3621193680,0
4246797684,1
3972008136,1
3465039520,1
4277073663,1
3721550426,0
2580305411,0
1518896264,0
3228503203,0
461363031,1
3608346820,0
948633531,1
33743555,1
4294308607,1
2795878324,0
2026670140,0
4026343551,1
3087858675,1
1602634769,1
1600127039,0
3445474099,1
1685483634,1
709951611,0
1942387197,1
1154410479,1
4271483784,1
3554628032,1
585175506,0
185472004,1
3950469987,0
3756056507,1
4262526527,1
1616105468,0
150975488,1
3899452671,1
3282409983,0
285282303,0
4294667629,1
3342849399,0
2063218483,1
2770468611,1
958084628,0
1127434227,1
3230202880,1
3293870079,1
584201164,0
3559394304,1
2330597930,1
876098586,1
4116272384,1
3779341704,0
1257133260,1
1365226415,1
1510667275,1
757253068,0
2779374764,1
4287976767,0
3537011280,0
3203281454,1
1070636864,1
3123729628,1
2385415296,1
6662863,0
3003368243,1
3707793658,1
4057063505,1
2136966099,1
77581525,1
4002217980,1
933197575,1
90395955,0
2505676275,0
4076754162,1
4217085727,1
3152131310,0
2864180910,1
3555247100,1
533660943,1
688620449,1
3483576227,1
1355829888,1
1381023667,1
1414813583,1
1475371760,1
812975019,0
3621628509,1
1195680672,0
3638414847,1
1701143395,0
7305,1
2198601213,1
1707431670,0
1392706355,1
1876847838,1
3215974636,1
3183476499,1
673242581,1
3181352415,1
16270574,1
1495094802,0
3453546494,1
4260258916,1
4032433316,0
3588468655,1
3429289882,0
4261934967,1
2132952802,1
715319661,1
3754915618,1
665429417,1
3961126843,1
3430973363,1
1441695872,1
130808056,0
1373658997,1
69730103,1
1441551168,1
1057699081,1
531578287,1
817557166,1
1020025514,0
1599983101,1
4126131711,1
1879009004,0
1179468354,1
2097085182,1
103941647,1
3576026586,0
2319447423,1
4279354157,0
2861959734,0
16735411,1
571601439,0
2700636376,1
2628738911,0
181329871,1
2383875084,1
4161277960,1
262474841,0
403363556,1
4056910607,1
89158997,1
536888662,0
394854312,1
3295600682,1
3210607901,1
1894786047,1
2776925252,0
2013923450,1
2189275517,0
3395290796,0
3343371661,0
1504082837,1
3080769952,1
1473926992,1
3321248502,0
1358930081,1
2138549416,0
226427055,0
956631606,0
72717789,1
606627498,0
3670825536,1
1886452851,0
2688611749,1
1448216070,1
73255951,1
2769420360,0
212774894,1
2325405599,1
4077672793,0
1348715459,0
2139082999,0
11289767,1
3432643773,0
521268975,0
2852785902,0
2223963854,1
1646396654,1
2928342272,1
2498969599,1
503137789,1
1358920892,1
3490694220,1
3139324910,0
808514782,1
929526647,1
333267148,1
262174544,1
3430429559,0
14647543,1
66850364,1
705679247,1
4735001,1
2682281760,1
1803582336,1
2720682522,0
956511798,1
3349172143,1
2935467511,1
2890987781,0
3875990282,1
1153110302,0
1094815166,0
4109672532,0
926965192,1
4291614549,1
2433845930,1
705224159,1
100445999,1
1161774523,1
2216758404,0
411017471,1
3616535813,1
3786730936,0
1291535552,1
813220095,1
924983850,1
3821200002,1
1333002065,1
3429253013,0
899210717,1
3382507948,0
5907064,0
4292999904,0
2581266627,0
536481781,1
2941255772,1
2738877363,1
768765308,1
2195759344,0
3149804082,1
1052495099,1
1606375432,1
2920281344,1
3387672292,0
899627007,1
1070549176,0
2162721020,1
2692878127,1
4027510814,1
353348876,1
137365516,0
1088969727,1
2542927633,0
3099328409,1
2720167903,1
2988487615,1
262868133,1
3659875515,1
1794326438,0
1692953832,1
1916992704,1
3349239799,1
2374136450,0
966789779,0
4289986513,1
1595408133,1
3049197977,1
1975225207,1
2334391103,1
4277469965,1
2380763055,1
1464860679,0
3950989111,1
3758215200,0
24978,1
259216721,1
68059168,1
2689337540,0
2612727563,1
2136668016,1
4290235780,1
4261737556,1
88386490,1
1332952259,1
1517859960,1
188222407,0
552935938,1
4076842914,0
4059230511,0
2611722424,1
695413107,0
2967302389,1
4243783842,0
1591598813,1
496537519,1
3429787196,1
603815805,1
3503299631,0
1066351489,1
2654142532,1
1686088251,0
1953772272,1
3537733751,0
2688557088,1
249409535,1
1374744913,1
59519228,1
3224378861,0
4244403301,1
818915935,1
2136553785,0
2855901450,0
2298848512,1
290841002,0
1010905873,0
1942831425,0
2522747474,1
286521787,1
3507430080,1
87832124,0
2687123247,1
3807395679,1
3214781951,1
1275645115,1
4243783761,0
1330106317,1
3694379144,1
656927527,0
894767377,1
151015513,0
1312489459,1
1414812066,0
2432667834,0
2946955007,0
3901941891,1
2550145600,1
2223277203,1
1329659904,1
858783751,0
12842294,0
808894774,1
3053777136,1
12908278,0
4107007216,1
3253878514,0
2198805683,1
1022372064,1
4205707253,1
2399973034,1
1594208047,1
4279356626,1
3994943503,0
2007236081,1
1442397115,1
4143338658,0
14540814,0
1073479881,1
3146642355,1
3614930773,1
4132396895,1
3228188522,0
768352819,0
3542925504,1
4031459467,0
1058799101,1
4289068116,0
1347754137,0
3090166275,1
299058375,0
2477758122,0
3103455858,1
1526246040,1
271716508,1
1577906947,1
661687807,1
1009897420,1
3886542052,1
326447999,1
1023396106,0
1342181365,0
3035544545,0
3479895129,0
1604710736,1
117943548,1
4291461375,1
3970621568,1
1436891085,1
4247321400,1
2477981864,1
1598426934,1
862528120,0
2021121490,0
503264139,1
889532737,1
2347993136,1
4283700480,1
3025845162,0
537429255,0
3665484376,1
3690707839,1
1684038246,1
2327439849,1
1843555794,1
3283922928,1
2904883853,1
2628738924,0
16203991,1
1762613567,0
4291559968,1
2863290977,1
1484746784,1
1420743936,1
2772993156,0
2379188940,1
1280095001,0
2432390391,1
3437031675,1
3266355440,0
1142851794,0
446372607,1
324006799,1
2207492795,1
290242319,1
3808424954,1
1563036684,1
3287757655,1
4244629189,1
2331655934,1
1594546896,1
3791643121,0
2737884364,1
1022852597,0
2076440371,1
910767948,1
13565887,1
80675037,1
3742915928,1
4288220266,0
1862467692,1
12451752,1
1617342515,1
290839126,1
3003097087,1
3718291551,1
354101034,0
4093399464,0
2165418581,1
1467453427,1
31392223,1
4228845231,1
3457153015,1
3097130837,0
1610566728,1
1094766543,1
1131402111,1
1014877951,0
2981332403,1
3200185211,1
4231395319,1
277348489,1
1600046286,1
4117035618,0
4134445226,1
758024068,0
521697279,1
60878837,1
1340403456,1
3083826175,1
425044640,1
1157653861,0
3001710581,1
203754540,1
1547505471,1
3579125964,1
837927153,0
4193889286,0
2935259127,1
4285726974,1
2784320249,1
3840592074,1
2125380232,1
1555091711,1
2374158790,0
1007651824,1
4256125103,1
597897970,0
4243853189,1
712177744,1
1331875618,1
458439507,1
2116705781,0
1180976468,0
132299571,1
3216650432,1
2684615424,1
1366551232,0
458268927,1
3082010530,1
3790521283,0
508239428,0
803940291,0
257926517,1
3371236606,1
89191774,1
3722597738,0
89179795,0
2868891626,1
3218141952,1
3385407226,0
1148522485,0
6747029,0
3460263935,1
468640768,1
1035387,1
3016555268,1
2821700539,1
3618620323,1
3473916173,1
1455099663,1
1010826508,1
2695538442,1
1666211744,0
1369288366,0
3849712125,1
4126213646,1
3139322897,0
173681272,1
592507040,1
2151729027,1
117781435,1
58457271,1
521876287,1
189071221,1
2972774400,1
929249138,1
4063289173,1
2795900147,0
3369862148,1
177407388,0
4041451691,1
1113787135,1
868352130,1
171110074,1
4279025422,1
1916911169,0
365974,1
3505937407,1
3143256922,0
2936065872,1
1555099136,1
464583419,1
3505419279,1
986693448,1
3792497923,0
1065335121,1
4047770100,0
1900809228,1
1010585648,1
1182737971,1
3976167248,1
808674713,0
10092396,1
1727988741,0
1564507985,1
365499805,1
1712656721,1
3296839108,1
3774566907,1
4126232063,1
4290469290,1
1124093132,1
3443579985,1
1576373496,0
742719487,1
2947505153,1
1030856017,1
2158013180,1
3175415261,1
3790448041,0
489634828,1
4227494872,0
537968880,1
2936704204,1
197656524,1
3388666051,0
1757034682,1
3212569151,1
4037388796,0
2885528285,1
1145787818,0
1441399012,1
2081210623,1
2998652863,0
1332560096,1
154798533,0
1700724736,1
2365127695,1
2004287679,1
4160032524,1
3213687036,1
1524702180,1
4293672936,1
2867762898,0
1559376691,1
290783553,0
4290502035,1
3302775900,1
4082760707,0
2273806455,0
2828773476,0
104224358,0
1003223812,1
3145645050,1
2104524045,0
130944768,1
13607631,1
184273032,1
1521144570,1
4126832242,1
3301986127,1
271462412,1
1718353930,0
960100918,0
721661935,0
839073283,1
4007089516,1
3721425015,0
55970982,0
540352625,1
4168843071,1
4148295500,1
1829662146,1
3078044511,1
1665242033,0
3404970235,1
2061005320,1
1086996592,1
1866825669,1
3119269612,0
1608506781,1
4190651477,1
2473366432,0
3235459257,0
936493009,1
1342549814,0
4116643859,0
2479054944,1
213972582,1
1543728944,0
1262951954,0
3827887650,0
3524386286,0
2017507583,1
4259272927,1
2550309384,0
3836704691,1
905803120,1
524631863,1
1565913395,1
795856727,1
1448763488,1
1937210235,1
1566440853,1
215027666,0
864563504,1
1852247043,0
583811324,1
3515146676,0
4077125717,0
1506870276,1
4006350622,1
4294839518,1
1625881852,1
2684358939,1
2008341790,0
454798331,1
1682711040,1
300762296,0
845658367,1
10092570,1
2827724801,1
1733123549,1
2707333537,0
3140467618,1
1190956028,1
2871462400,1
1310019089,1
117819586,1
536807952,1
2156575996,1
2931773279,1
549416191,0
4043284494,1
1936781548,1
2020871939,0
2126790272,1
4124275187,1
3874485492,1
2855970832,1
1938092032,1
2914979157,1
1425527876,1
1023161097,1
821053319,0
163929232,0
1671016362,0
1978482637,1
454494991,1
2864905999,1
1764980770,0
1040136968,1
538983215,1
997881200,1
2844501636,0
2482347258,0
2952699390,1
69074739,1
3477071130,1
531278370,1
4082745450,0
854554521,1
3940926,0
3137597415,1
1602189903,1
3211767552,1
3971212220,1
1430384303,1
2138110715,1
1059779409,0
773971678,0
1515869948,0
2846271987,0
2138199360,1
1670588375,0
1347443209,1
2071711242,0
83193471,0
1785702051,0
2014379056,1
3211771708,1
1068564387,1
4042498129,0
5304914,1
605292037,0
3397575202,1
2141749119,1
287502626,0
1788461260,0
1002748864,1
3508485055,0
183544763,1
1329598463,1
1067584524,1
4273633141,0
4284531519,1
1398080261,1
4205500022,1
3569647776,1
1931702527,1
2597300649,0
1772460458,0
287218070,0
2868865719,1
838170037,1
4090998751,0
657324784,0
2380205359,1
2017733905,0
1515904466,0
1186035592,1
584872528,0
673761481,1
573510129,0
2302642483,1
3755339744,0
2419761929,0
3147337744,1
106366199,1
1493390860,0
4091761631,1
2478821151,1
2796158195,0
3434007735,1
2633881693,1
3887030799,1
712157,1
431705983,0
901764561,1
1465866158,1
1281330335,0
3804771000,0
2550674235,1
504482867,0
4159602653,1
4024369887,1
2836047117,1
3473404679,1
1711319572,1
3432186574,1
3585334656,1
4223205116,1
816574719,1
3137297791,1
930546603,1
3474277695,0
755964943,1
214749714,1
2349856780,1
3391648,1
2012902714,1
2535428607,0
3230201048,1
2219082936,1
2703302913,1
810614588,1
4236194167,1
4196593442,1
1246058580,0
3620988400,1
2201216511,1
2344336311,1
904691456,1
4028629188,1
4142294783,1
586169147,1
3282174114,1
261030410,1
2580322526,1
1442810689,1
2475929443,0
117920256,1
1458766604,0
1338687436,1
1459746759,1
3437232040,1
3082270791,0
2846534128,1
4017352048,1
862581673,0
2571934024,1
3017539459,1
3301223407,1
1431646117,1
3739907445,1
534597716,1
3245334015,1
4168610303,1
3234191319,1
1609899060,0
3699962871,1
2522270732,0
3714252714,1
1134900181,1
1330622693,0
2105374709,1
1024079626,1
1954352911,1
990214135,1
2951676006,0
4063089197,1
523449122,1
1391645407,1
1650323037,0
2154880853,1
2633668336,0
3494895615,1
83628531,1
1583338692,1
4223286067,1
2105525589,1
2188533679,0
1609654187,1
4289790020,1
2864414483,1
2477850384,1
192360239,1
2340715396,0
824717372,1
1089593568,1
3224426937,0
2120177109,1
3857502207,1
869601247,1
905625584,1
4273261184,1
3177037781,1
3898218405,1
1048038451,1
3439382511,1
87404021,1
317569261,0
3721723919,1
3124655991,1
187856,0
1590434559,1
2214831105,0
3439266306,1
2008676349,0
56036526,0
3094876882,0
4044449623,1
1494001923,0
1265207466,0
4290490480,1
1566326988,1
4238375080,1
2939551897,0
320868403,1
4291562735,1
1070536074,0
2688609023,1
1436841975,0
3808444672,1
3723882224,0
1524195293,1
2292859170,1
1349775612,0
3366647842,1
1137574656,1
602144715,0
1189085184,1
3304781256,0
4279283466,1
3121348367,1
171325750,0
4207135171,0
2004642940,1
3250650581,1
4193801717,1
179564535,1
2168543982,1
3993757193,1
1066958832,1
3884187455,1
4157582095,1
2884632078,1
2155378687,1
3241263136,1
3739091028,0
4280426257,0
1957690511,1
3204395811,1
1509992947,0
506663228,0
2977378577,0
807071766,1
720584610,0
3225141308,1
168137628,0
4261990223,1
4280802615,1
62934911,1
2145172360,1
4181092710,1
3352495440,0
3715598202,1
182400887,1
3084759543,1
2368175575,0
1621107752,0
985313396,1
2951744780,1
359747953,1
2682031583,1
757603867,0
3521058911,1
3487518527,1
2590673787,0
4029737523,1
1341453380,1
2495528767,1
33687467,1
862365427,0
4105043903,1
578243660,1
737024750,1
212205653,0
2700116930,0
2001399631,0
868426306,0
1357700096,1
1010380072,0
1498862046,0
1077950771,1
440357619,0
3724481330,1
1282178043,1
4040883711,1
1610604875,1
2957294400,0
535950845,0
2779391713,1
3710285708,1
4197068586,0
3472035456,1
1764975935,0
3949391428,1
2948310497,1
1869572011,1
814801056,1
133695359,1
268042457,1
3716872183,1
4114197094,0
1440176859,0
2586876313,0
1254776703,1
2105372685,0
825334628,0
2016989007,1
4119984792,0
4098915954,1
2951167911,1
3622107108,1
1196543936,1
163967807,0
4254653896,1
1852296909,0
1334460586,1
4005290611,1
928481267,1
4294934382,1
1609447168,1
2618273551,0
1550806895,0
955516165,1
1955947925,1
2050678478,0
1957610734,1
2681166863,1
1458241518,1
3431528275,1
1609954396,0
3199530420,0
3122854643,1
1610587357,1
2132540759,1
1500054323,0
4062409727,1
3969923899,0
2277494655,1
823378963,0
2324305194,0
4217058075,1
3706637414,1
3142306876,0
260176,1
3574954815,1
1330950383,1
3765496947,1
324001237,1
3079462399,1
1515863914,0
1882452143,1
4200791722,1
2701131514,1
4279300341,1
2813665809,0
4024361425,1
4016541579,0
984544,1
3221288836,1
825358898,0
914355807,1
2618097655,1
3418634295,1
468726720,1
1357963280,1
3772779440,0
2063588861,1
2783012129,0
1022425654,0
3835748773,0
1023155420,1
2566936271,0
3250667201,0
739045420,1
585266368,1
1810570910,1
2410119335,1
3216630015,1
368132049,1
909706553,0
4123575546,0
785184755,1
3090395852,1
2104868024,0
1485327018,0
16872178,1
1277296800,1
3094723415,1
3721401845,1
4097767674,1
959675711,1
1420519339,0
809066745,1
165610243,1
898629597,1
4058648079,1
1666228371,0
1345389875,1
3223382634,1
298350391,1
492658645,1
1525604106,1
56369620,1
4783890,0
3088223009,0
3696611408,1
87493326,0
299676124,1
1609909185,0
4008750220,1
4279853053,1
1571490303,0
1966473105,1
2563847167,1
3231029708,0
2559690948,0
1181097759,1
1945596902,1
2613230387,1
2004201471,1
3232940738,1
4244422652,1
2599432282,0
446183480,1
2879673428,0
936440063,1
1701082623,0
4288216816,1
2466943801,0
4194990682,1
1394299699,1
2800133638,1
61460325,0
34253363,1
2222228603,0
1372606929,1
3589133701,1
2776925320,0
4131059397,0
2868168704,1
3287299589,0
2147442490,1
4227529648,1
594944905,0
3435362168,0
2891754331,1
3278064619,0
984248046,1
2728968898,1
858838464,1
4292683438,1
4293894390,1
596377340,0
357650516,1
3051464181,1
2444333499,1
2223286944,1
1694707798,0
1360390673,1
2548014485,1
4294932825,1
3498327850,1
2145678240,1
2729538129,0
1767197559,0
2871206719,1
2005742537,0
2919435435,0
2738091443,1
1057191765,1
2519967235,0
3624948764,1
1846306563,0
2596973049,0
4193454348,1
856803044,0
857916039,1
3364474060,1
3430977664,1
3540045827,1
2573656234,1
1160417279,1
4278248041,1
231312841,1
4147148064,0
1442119684,1
1978668304,1
324907997,1
4195010873,0
1170754764,1
2351390559,1
3751395103,1
1442827484,1
2735501248,0
4233517808,0
1214073066,0
1342294066,1
813031375,0
3489437094,0
1788504576,0
184864800,1
1051620066,1
856424461,1
1426112768,1
3036458632,1
598357947,1
4150583908,1
980366947,0
84883139,0
834474269,1
3963358396,1
2689595519,1
3742429013,1
4030753407,1
465252914,1
2628728325,0
2231304287,1
16042228,1
2008603922,0
2866916006,1
1066019535,0
2622550076,0
869268208,1
3848662381,1
1565873637,1
895825306,1
122621823,1
2267198481,0
4240222910,1
87229783,1
3435385565,0
4027642355,1
2316672927,0
3080030117,0
262472534,0
354811253,1
212464636,0
3354328791,1
3553054725,0
4255636770,0
606168627,0
4143220356,1
3939028173,1
4233506864,0
796887615,1
202332656,0
3138433040,1
2382315605,1
3640674304,1
2144669380,1
3040290567,1
109487397,1
1396654967,1
1004486622,1
4110386308,0
993947246,1
2477876033,0
3787657667,0
2821473356,1
1224695274,0
1204792741,1
252349146,1
2360541119,1
2083570639,1
3721189325,1
800063409,1
2907024869,0
572469009,0
1059831611,0
3958362,0
2776647088,1
4278255818,1
287497724,1
2133850018,0
3129588342,0
802136812,0
3965739263,0
4030263295,1
4210054595,1
4057828829,1
1563643392,1
2146189164,1
3875466974,1
1764569975,0
2501749282,0
571137397,1
160796826,1
2721823679,1
3258237492,0
1514868640,1
2276755643,0
116781824,0
3157570483,1
4211040031,1
3974935728,1
797376767,1
3236153599,1
2948530350,1
1524540855,0
221381631,1
2776049463,1
3435173296,1
2935668459,1
821720312,1
1697666646,0
4291568358,1
134594565,1
3455647197,1
4171822172,1
818898224,0
1610241979,1
806315354,0
4160204623,1
3938113023,1
6696038,1
3221020656,1
1604335882,0
3343371767,1
458615488,0
3495006288,1
544571187,0
2696499417,0
4110450570,1
4158454492,1
674640691,1
1211385876,1
1436981610,0
3189677116,0
899627411,0
2004041693,1
235536714,1
207097674,0
1054879984,1
2626499362,0
1187673983,1
3442700151,1
4227793086,1
4123653471,1
3431005649,1
973718793,0
1155313612,1
1664503862,0
589439235,1
707450149,0
72695876,1
2868187045,1
151796287,0
2885681065,1
821417215,1
2054949580,1
1490705151,1
3061266231,1
858985529,1
3959457979,1
208338841,0
4059152587,1
202247364,1
855031551,1
4081078527,1
61411162,0
1151712170,0
1142030280,1
3014900803,0
142019148,1
4085236061,1
4090448707,1
3187642623,1
2201468875,1
3939110400,1
3943031808,1
805568427,0
2470024181,0
3453333445,1
78152872,1
84920591,0
2328510714,1
4146270464,1
4203237119,0
8934640,1
4119852895,1
4478455,1
3860987904,1
1400976383,1
305887061,1
2349653086,1
2047762014,1
2509573209,0
3213637504,1
1937035740,0
260927301,1
858944881,1
537800511,1
2751593475,0
1001098187,1
584594377,0
573798015,1
867152643,1
3144915391,1
12836126,0
1518840456,0
3360180351,1
12802713,0
898972957,1
3144880497,0
1026407797,1
4243852324,1
1005816520,0
862535525,0
3338403903,1
705174847,1
3804546052,1
306774015,0
1559560277,1
2952436741,0
2135849823,1
2686459795,1
3793871393,0
4264082028,1
354812125,1
12843532,1
4201804352,1
37719871,1
168115149,0
1557155839,0
4044356611,1
2415642507,1
1005286211,1
2189433828,1
3622823919,1
2778333123,0
2628753817,0
960072073,1
922533116,1
1543339967,1
3773497294,1
1197823957,1
707730207,0
1432016859,0
2096414448,0
4028673184,1
1383537339,0
436944900,0
2854117295,1
1157570213,0
3796036192,1
264434435,1
267445583,1
2805967406,1
2772107167,1
90154416,1
1212690319,1
2936385481,0
489731568,1
319660,1
504452442,0
4093186553,0
3385232770,0
3279434632,0
4210411833,0
218160503,0
4284151542,1
4094644063,1
3119359232,1
869453021,0
4028547118,0
50466062,1
3909051135,1
2321489887,1
782902408,1
1148127759,1
561311419,0
2122251067,1
1144437555,1
1867451908,1
3564492629,1
4291714924,1
78708675,1
3234860558,1
3555977705,1
1498764906,1
3042767088,1
3690675985,1
2945401024,1
1346669704,0
2209006506,1
1563745781,1
4045537025,1
76521615,1
857423635,1
3471635700,1
454371879,0
2357644438,1
532353307,1
1061096614,0
7669028,1
3447011319,0
2622527897,0
168449094,1
2517579439,0
2227389635,1
96717071,0
1196765201,1
